id,vehicle.age,vehicle.value,body,seats,drive,mpg,length,height,hp,engine.size,cylinders,fuel
2NwDgV,16,1623,sedan,5,FWD,45,179,58,138,2,4,diesel
NloCew,5,9885,suv,5,AWD,25,161,65,166,2,4,gasoline
dPNety,5,10784,suv,5,FWD,28,180,63,158,2,4,gasoline
PwqGNM,26,437,suv,5,FWD,41,180,63,136,2,4,diesel
cMCKH2,19,861,sedan,5,FWD,31,179,58,160,2,4,flex
yxKyXH,27,346,suv,5,FWD,30,171,65,137,1.2,3,gasoline
HZhbjg,3,12376,suv,5,FWD,33,169,63,122,1.6,4,gasoline
NSME1K,3,14851,suv,5,FWD,28,180,63,158,2,4,gasoline
kJCYzj,11,4473,suv,5,FWD,30,171,65,137,1.2,3,gasoline
CRFRHO,3,17945,sedan,5,FWD,43,194,58,138,1.5,4,diesel
wIGTfJ,9,5212,suv,5,AWD,25,161,65,166,2,4,gasoline
RsYOEl,15,2268,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
xFiDTC,9,13031,suv,8,RWD,20,210,77,380,3.5,6,gasoline
XNAOVX,10,5249,suv,5,FWD,30,171,65,137,1.2,3,gasoline
lnLiTa,22,1628,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
QJYKnC,6,21059,suv,8,RWD,20,210,77,380,3.5,6,gasoline
WS1JQz,27,266,suv,5,FWD,31,165,63,147,2,4,gasoline
p1CHZk,19,2966,suv,8,RWD,31,205,75,287,6,8,diesel
LKcED0,26,219,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
TdHp1R,9,5923,suv,5,AWD,29,176,63,152,2,4,gasoline
Fa1hLi,19,1052,suv,5,AWD,25,161,65,166,2,4,gasoline
23Tn4T,21,1876,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
osdCMO,12,2932,suv,5,FWD,33,169,63,122,1.6,4,gasoline
VlIATc,17,5204,suv,8,RWD,19,210,76,440,3.5,6,gasoline
DYjdfs,9,10899,suv,8,AWD,36,202,69,242,3.3,6,diesel
lJJqcg,14,8410,suv,8,RWD,19,210,76,440,3.5,6,gasoline
CiUMjq,21,764,sedan,5,FWD,35,183,57,169,2,4,gasoline
DIAomk,9,5686,suv,5,FWD,28,180,63,158,2,4,gasoline
aUfADw,8,5839,sedan,5,FWD,37,184,56,147,2,4,gasoline
GksYOe,16,1933,suv,5,AWD,29,176,63,152,2,4,gasoline
LwKscl,17,1647,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
Tu1TQI,19,1196,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
zmxDsn,20,734,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
QDimAt,11,4301,suv,5,AWD,29,176,63,152,2,4,gasoline
YXGZ0Y,3,56309,suv,8,RWD,28,210,76,381,3.5,6,diesel
G3tZiE,9,5923,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
nm2DGK,14,2236,sedan,5,FWD,45,179,58,138,2,4,diesel
huq1MO,19,1005,sedan,5,FWD,37,184,56,147,2,4,gasoline
SFPWGD,5,10784,suv,5,FWD,28,180,63,158,2,4,gasoline
KFL0MP,4,8437,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
HdA0eO,9,NA,sesan,5,fwd,30,194,58,160,1.5,4,gasoline
0aod0V,9,9003,suv,5,AWD,23,189,68,250,2,4,gasoline
JYb0i4,18,1684,suv,5,FWD,43,171,65,118,1.2,3,diesel
rflYL4,21,2188,suv,8,RWD,31,208,77,287,6,8,diesel
GWOeNH,5,13031,suv,5,AWD,42,176,63,131,2,4,diesel
N1faTT,14,2342,sedan,5,FWD,35,183,57,169,2,4,gasoline
c2y4gf,12,8063,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
oPYxYd,18,1235,suv,5,AWD,25,161,65,166,2,4,gasoline
DxgHkL,15,1814,suv,5,FWD,33,169,63,122,1.6,4,gasoline
XDmUH2,13,2624,sedan,5,FWD,37,184,56,147,2,4,gasoline
O4WwQD,22,474,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
DKmEhJ,25,733,suv,8,AWD,25,202,69,280,3.3,6,gasoline
XTF1WU,14,2874,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
bP12Sf,5,9885,sedan,5,FWD,35,183,57,169,2,4,gasoline
LSSihu,18,3649,sedan,5,AWD,39,194,57,226,2,4,diesel
yjQSDC,5,28308,suv,8,RWD,31,208,77,287,6,8,diesel
YwG0yR,28,521,suv,8,AWD,36,202,69,242,3.3,6,diesel
YyNTI2,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
0vt1A0,5,9885,suv,5,AWD,25,161,65,166,2,4,gasoline
AwjMaT,17,4150,suv,8,RWD,29,210,77,329,3.5,6,diesel
PqkjDP,20,897,sedan,5,FWD,35,183,57,169,2,4,gasoline
MR4aLk,8,12790,suv,8,AWD,36,202,69,242,3.3,6,diesel
vWbcar,10,5855,sedan,5,AWD,43,191,59,157,2.5,4,diesel
rwsh4g,3,12376,suv,5,FWD,33,169,63,122,1.6,4,gasoline
AzlgFg,6,21059,suv,8,RWD,20,210,77,380,3.5,6,gasoline
Xmggil,5,35497,suv,8,RWD,19,210,76,440,3.5,6,gasoline
FQbADk,13,3248,suv,5,FWD,30,171,65,137,1.2,3,gasoline
ugaEsI,15,2359,suv,5,FWD,30,171,65,137,1.2,3,gasoline
VxtvNk,21,1528,suv,5,AWD,33,189,68,216,2,4,diesel
HjWpAb,19,861,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
OEZwOH,12,3812,suv,5,FWD,30,171,65,137,1.2,3,gasoline
2ZPePy,15,4899,suv,8,rwd,21,205,75,332,6,8,NA
i1RiQ1,13,3123,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
l4HKPP,6,21059,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
BqVkKB,16,1546,suv,5,FWD,33,169,63,122,1.6,4,gasoline
3f4Idv,27,239,sedan,5,FWD,49,164,60,95,1.6,4,diesel
VrIMCZ,22,770,suv,5,FWD,30,171,65,137,1.2,3,gasoline
cyuKPF,4,20037,suv,5,AWD,23,189,68,250,2,4,gasoline
riz3qq,8,7229,suv,5,FWD,30,171,65,137,1.2,3,gasoline
3oC4px,2,10166,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
h1xVmU,18,2751,sedan,5,RWD,23,182,56,320,3,6,gasoline
0bxnWG,13,2499,suv,5,FWD,31,165,63,147,2,4,gasoline
0Kymxz,10,4644,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
OlRfRu,11,4645,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
UF4lNO,12,6597,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
tupxpA,14,2555,suv,5,FWD,28,180,63,158,2,4,gasoline
DcjXpB,5,17973,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
ExUEP2,3,13613,suv,5,AWD,25,161,65,166,2,4,gasoline
XtAcfT,13,3123,suv,5,AWD,29,176,63,152,2,4,gasoline
eGzwts,7,12399,suv,5,AWD,23,189,68,250,2,4,gasoline
n0zeeD,32,149,suv,5,AWD,29,176,63,152,2,4,gasoline
jkJ2RD,5,10784,suv,5,FWD,28,180,63,158,2,4,gasoline
4cHFRc,25,366,suv,5,FWD,31,165,63,147,2,4,gasoline
lRWdyJ,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
ryeBJC,4,15291,sedan,5,FWD,46,193,57,165,2.5,4,diesel
atRixp,16,1933,suv,5,AWD,36,161,65,143,2,4,diesel
HswVu2,19,1052,suv,5,AWD,25,161,65,166,2,4,gasoline
aTGyy4,11,4645,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
pLltZV,2,21784,suv,5,FWD,43,171,65,118,1.2,3,diesel
gXGkdU,13,2998,sedan,5,FWD,53,184,56,127,2,4,diesel
OlbsGZ,19,1052,suv,5,AWD,25,161,65,166,2,4,gasoline
FqBxhj,25,989,suv,8,RWD,21,205,75,332,6,8,gasoline
nxrL3C,18,2133,suv,5,AWD,23,189,68,250,2,4,gasoline
SQVMnq,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
b2s0Xr,26,343,suv,5,AWD,25,161,65,166,2,4,gasoline
rTFPBb,17,1581,suv,5,FWD,28,180,63,158,2,4,gasoline
ofaiMU,15,2631,sedan,5,FWD,46,193,57,165,2.5,4,diesel
Hz4ron,18,1123,suv,5,FWD,33,169,63,122,1.6,4,gasoline
kZDkof,22,2338,suv,8,RWD,19,210,76,440,3.5,6,gasoline
BwoZWb,5,24713,suv,8,RWD,20,210,77,380,3.5,6,gasoline
JVMTSW,19,861,sedan,5,FWD,31,179,58,160,2,4,flex
mOYDNt,16,1546,suv,5,FWD,31,165,63,147,2,4,gasoline
MlyvW1,15,5625,suv,8,RWD,31,205,75,287,6,8,diesel
ciFx4C,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
RwvPAn,5,17973,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
BmdAkK,24,537,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
CXCIyx,6,6126,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
v1bunH,14,2661,suv,5,AWD,29,176,63,152,2,4,gasoline
kzSH2m,19,1913,sedan,5,FWD,25,195,56,272,2,4,gasoline
XOprcb,10,5047,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
yi1Qn1,20,652,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
QZzEmO,19,861,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
sKGyXU,14,2555,suv,5,FWD,28,180,63,158,2,4,gasoline
ysGXmR,16,2242,sedan,5,FWD,46,193,57,165,2.5,4,diesel
RikNme,26,1233,suv,8,RWD,19,210,76,440,3.5,6,gasoline
iSds4k,15,2087,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
OEFtFN,19,1244,suv,5,FWD,30,171,65,137,1.2,3,gasoline
LfPlMs,25,989,suv,8,RWD,21,205,75,332,6,8,gasoline
CjIarL,19,1244,sedan,5,FWD,45,184,57,165,2.5,4,diesel
0orX4J,8,5005,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
OWFXFm,14,2449,suv,5,FWD,45,165,63,127,2,4,diesel
va1Mcc,21,1320,suv,5,AWD,23,189,68,250,2,4,gasoline
hBAocA,23,1589,suv,8,RWD,31,208,77,287,6,8,diesel
3JXqLm,3,24751,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
ZaSBSM,22,1184,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
RmxpiD,25,403,suv,5,AWD,25,161,65,166,2,4,gasoline
hPiS3T,13,3123,suv,5,AWD,29,176,63,152,2,4,gasoline
ncU2dA,10,5451,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
uJioPQ,13,3123,suv,5,AWD,29,176,63,152,2,4,gasoline
qjgPZc,6,15316,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
dzySOS,26,328,sedan,5,FWD,37,184,56,147,2,4,gasoline
J0kTEy,12,3812,suv,5,FWD,30,171,65,137,1.2,3,gasoline
0tsbZJ,14,4897,suv,8,AWD,36,202,69,242,3.3,6,diesel
vRVyBt,10,18373,suv,8,RWD,28,210,76,381,3.5,6,diesel
0NcynJ,8,5561,suv,5,FWD,31,165,63,147,2,4,gasoline
HSWKHg,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
wrcU3H,13,2748,sedan,5,FWD,35,183,57,169,2,4,gasoline
xrjN1m,13,4997,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
uCmmLR,4,8964,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
vBV3AG,25,366,suv,5,FWD,33,169,63,122,1.6,4,gasoline
3EXHW2,30,148,sedan,5,FWD,31,179,58,160,2,4,flex
e4K0Da,21,868,suv,5,AWD,29,176,63,152,2,4,gasoline
cmSrrp,2,18154,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
dNjMqv,7,5873,sedan,5,FWD,31,179,58,160,2,4,flex
dQQA1O,6,9572,sedan,5,FWD,51,183,57,146,2,4,diesel
IUF1zx,6,16847,suv,5,AWD,33,189,68,216,2,4,diesel
yNehTX,7,6852,sedan,5,FWD,37,184,56,147,2,4,gasoline
Xgamom,17,1581,suv,5,FWD,28,180,63,158,2,4,gasoline
LZG0Ir,11,9462,suv,8,RWD,20,210,77,380,3.5,6,gasoline
odchvP,17,1647,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
iStQP2,15,2359,suv,5,FWD,30,171,65,137,1.2,3,gasoline
Pa2Yhd,26,265,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
rASnTE,9,5449,suv,5,FWD,48,169,63,105,1.6,4,diesel
NojFPX,4,20037,suv,5,AWD,23,189,68,250,2,4,gasoline
EgIgaJ,9,4739,suv,5,FWD,31,165,63,147,2,4,gasoline
ldVBo2,25,421,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
PI3n3N,8,5005,sedan,5,FWD,31,179,58,160,2,4,flex
4rAnno,20,897,sedan,5,FWD,35,183,57,169,2,4,gasoline
eBxMlO,11,4301,suv,5,AWD,29,176,63,152,2,4,gasoline
wCIVhF,9,9003,suv,5,AWD,23,189,68,250,2,4,gasoline
eKV1Kq,3,12994,sedan,5,FWD,45,179,58,138,2,4,diesel
ngsoI0,12,4252,sedan,5,FWD,46,193,57,165,2.5,4,diesel
ZWxsbe,22,622,sedan,5,FWD,37,184,56,147,2,4,gasoline
01eAbG,14,1810,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
IeCKUI,7,7178,suv,5,AWD,25,161,65,166,2,4,gasoline
NZJ2Uy,3,15470,suv,5,AWD,29,176,63,152,2,4,gasoline
ygkUxH,17,1910,sedan,5,FWD,46,193,57,165,2.5,4,diesel
KCVIPp,11,4473,suv,5,FWD,30,171,65,137,1.2,3,gasoline
ZHcbP1,10,5451,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
hHfLlW,12,4398,suv,5,FWD,43,171,65,118,1.2,3,diesel
APOCnh,19,1148,suv,5,FWD,28,180,63,158,2,4,gasoline
wJmzdw,19,1244,sedan,5,FWD,45,184,57,165,2.5,4,diesel
4IJvRD,16,1546,suv,5,FWD,33,169,63,122,1.6,4,gasoline
pFIBvO,21,625,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
kFtnIE,19,2631,suv,8,RWD,20,210,77,380,3.5,6,gasoline
OAwwhD,10,8076,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
4ZPI2R,20,1630,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
4NPCNR,4,23728,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
TiTCQT,5,9885,suv,5,AWD,25,161,65,166,2,4,gasoline
WWHrDO,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
xm1Zan,14,4045,suv,5,AWD,23,189,68,250,2,4,gasoline
Qdfnu3,18,1403,suv,5,AWD,29,176,63,152,2,4,gasoline
DdfLtE,9,5923,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
LcofQW,16,1701,sedan,5,FWD,35,183,57,169,2,4,gasoline
XaOpGf,11,4301,suv,5,AWD,29,176,63,152,2,4,gasoline
SCQsHc,8,6117,suv,5,AWD,25,161,65,166,2,4,gasoline
gDSoNK,7,5220,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
lAxomo,4,13182,suv,5,AWD,36,161,65,143,2,4,diesel
OZFKxC,5,13031,suv,5,AWD,42,176,63,131,2,4,diesel
Vp2gTZ,5,24264,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
QFwIOw,11,4301,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
aIYYVx,26,328,sedan,5,FWD,37,184,56,147,2,4,gasoline
ueq2Dm,20,815,suv,5,FWD,31,165,63,147,2,4,gasoline
p3pCMT,16,1933,sedan,5,FWD,51,183,57,146,2,4,diesel
2x3m1v,22,2694,suv,8,RWD,28,210,76,381,3.5,6,diesel
ykW0Mz,9,18717,suv,8,RWD,19,210,76,440,3.5,6,gasoline
fiARPG,16,1314,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
IWttzt,9,5212,sedan,5,FWD,35,183,57,169,2,4,gasoline
DFMds2,2,11618,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
YpOjIT,7,17945,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
AzMaJ0,14,2129,suv,5,FWD,33,169,63,122,1.6,4,gasoline
3VQVzL,11,3441,suv,5,FWD,31,165,63,147,2,4,gasoline
pD4vLT,15,2087,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
PCTVj4,12,4105,suv,5,FWD,41,180,63,136,2,4,diesel
KURQZA,14,3300,sedan,5,FWD,46,196,57,166,1.5,4,diesel
DxFezk,9,5923,suv,5,AWD,36,161,65,143,2,4,diesel
OGCvfu,13,2748,suv,5,AWD,25,161,65,166,2,4,gasoline
mSgwMA,12,3225,suv,5,AWD,25,161,65,166,2,4,gasoline
rvzUfF,11,4989,sedan,5,FWD,43,194,58,138,1.5,4,diesel
jhXjda,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
bnQrpW,18,NA,suv,5,fwd,41,180,63,136,2,4,diesel
4izvqY,19,861,sedan,5,FWD,31,179,58,160,2,4,flex
WKQykj,21,625,sedan,5,FWD,31,179,58,160,2,4,flex
ZyHGsn,7,7504,suv,5,FWD,48,169,63,105,1.6,4,diesel
10ndkq,15,1996,suv,5,AWD,25,161,65,166,2,4,gasoline
ksEuqR,12,8063,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
aaVlJE,13,2499,suv,5,FWD,33,169,63,122,1.6,4,gasoline
1Q0XSC,6,7658,suv,5,FWD,31,165,63,147,2,4,gasoline
4F31K3,13,4997,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
YQ4bWK,9,3317,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
ma23yF,8,6117,suv,5,AWD,25,161,65,166,2,4,gasoline
BRZYIA,6,6892,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
IyuDQI,24,516,suv,5,FWD,28,180,63,158,2,4,gasoline
0HtcpX,22,681,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
rdjjpT,4,10546,suv,5,FWD,33,169,63,122,1.6,4,gasoline
IonkPG,14,4258,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
zbXIaB,15,2087,suv,5,FWD,45,165,63,127,2,4,diesel
iTZoTX,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
nDf4PP,10,5047,sedan,5,FWD,51,183,57,146,2,4,diesel
ITdPCw,16,1701,suv,5,AWD,25,161,65,166,2,4,gasoline
AhkPna,16,4252,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
3kvYNw,9,5212,sedan,5,FWD,35,183,57,169,2,4,gasoline
vIaYMT,1,18747,sedan,5,FWD,35,183,57,169,2,4,gasoline
Ajtt0F,7,6852,sedan,5,FWD,37,184,56,147,2,4,gasoline
MrIc3R,12,3812,suv,5,FWD,30,171,65,137,1.2,3,gasoline
0mUSOG,18,1179,sedan,5,FWD,37,184,56,147,2,4,gasoline
KNobol,9,4739,suv,5,FWD,33,169,63,122,1.6,4,gasoline
L0dUlc,3,15470,suv,5,AWD,29,176,63,152,2,4,gasoline
yMoNJg,12,4105,suv,5,FWD,41,180,63,136,2,4,diesel
IeWun4,9,5449,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
hAcyJE,7,12399,suv,5,AWD,23,189,68,250,2,4,gasoline
zlcW22,11,9807,sedan,5,AWD,27,194,57,261,2,4,gasoline/hybrid
lUmUYj,24,365,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
B1n2wu,25,733,suv,8,AWD,25,202,69,280,3.3,6,gasoline
00RYKL,13,7746,suv,8,RWD,31,205,75,287,6,8,diesel
0In4Qk,11,8430,sedan,5,RWD,23,182,56,320,3,6,gasoline
YqRFXC,7,9462,sedan,5,FWD,43,194,58,138,1.5,4,diesel
yVjhZY,20,1019,suv,5,AWD,29,176,63,152,2,4,gasoline
QioLDi,22,651,sedan,5,FWD,35,183,57,169,2,4,gasoline
ceLAoR,10,5855,sedan,5,FWD,46,193,57,165,2.5,4,diesel
mPxo0C,10,7672,suv,5,AWD,23,189,68,250,2,4,gasoline
LonCdr,13,2499,suv,5,FWD,31,165,63,147,2,4,gasoline
osSivU,5,9885,sedan,5,FWD,35,183,57,169,2,4,gasoline
jE2Gu1,20,2242,suv,8,RWD,20,210,77,380,3.5,6,gasoline
uIKrtt,1,11930,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
IrJd3r,6,9572,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
40TROJ,8,3893,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
WQAwwY,17,1647,suv,5,AWD,29,176,63,152,2,4,gasoline
SeLNNd,19,1005,sedan,5,FWD,52,161,60,112,1.5,4,diesel
hcLTvf,18,4435,suv,8,RWD,19,210,76,440,3.5,6,gasoline
IZQK1I,4,47984,suv,8,RWD,28,210,76,381,3.5,6,diesel
BsQSP0,25,366,suv,5,FWD,33,169,63,122,1.6,4,gasoline
GybHhc,17,1910,suv,5,AWD,42,176,63,131,2,4,diesel
SSYlWh,18,3087,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
isznyF,15,4899,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
gbECox,2,18154,suv,5,AWD,36,161,65,143,2,4,diesel
PvkBPQ,13,3873,sedan,5,FWD,46,196,57,166,1.5,4,diesel
3PFjQS,1,22156,suv,5,FWD,30,171,65,137,1.2,3,gasoline
sBMkvw,5,24713,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
OIod4y,7,6526,sedan,5,FWD,52,173,57,103,1.6,4,diesel
hMozCv,17,1779,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
PLrdfA,11,4301,sedan,5,FWD,51,183,57,146,2,4,diesel
j0P2nM,20,652,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
GiJHTH,10,4644,suv,5,FWD,45,165,63,127,2,4,diesel
aGbHfA,20,1019,sedan,5,FWD,51,183,57,146,2,4,diesel
YLYPxV,6,6892,sedan,5,FWD,31,179,58,160,2,4,flex
vjHby4,10,4644,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
4yaE1T,19,1100,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
wfJHeQ,11,5161,suv,5,FWD,43,171,65,118,1.2,3,diesel
tcITM4,3,24751,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
LbsdHZ,26,437,suv,5,FWD,41,180,63,136,2,4,diesel
QqYXvv,9,21560,suv,8,RWD,28,210,76,381,3.5,6,diesel
0CZBBe,2,16701,suv,5,FWD,48,169,63,105,1.6,4,diesel
MLQC4b,18,2133,suv,5,AWD,23,189,68,250,2,4,gasoline
XO0VXt,2,18154,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
koRlGx,15,1905,sedan,5,FWD,52,161,60,112,1.5,4,diesel
YFUpO1,11,4129,suv,5,FWD,28,180,63,158,2,4,gasoline
0qQ1Hx,12,3225,sedan,5,FWD,35,183,57,169,2,4,gasoline
DATuHg,11,6882,sedan,5,FWD,25,195,56,272,2,4,gasoline
uiKpik,9,6871,suv,5,AWD,42,176,63,131,2,4,diesel
lwE2I4,12,8063,suv,8,RWD,20,210,77,380,3.5,6,gasoline
mPTPdq,21,868,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
BgP0Ta,14,2661,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
gluIUb,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
diguEM,14,4258,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
FbKqsC,20,652,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
SpHikh,17,1449,suv,5,AWD,25,161,65,166,2,4,gasoline
Tf00az,11,3613,sedan,5,FWD,52,161,60,112,1.5,4,diesel
ZOk0py,16,1546,suv,5,FWD,31,165,63,147,2,4,gasoline
VfqfEb,9,4975,sedan,5,FWD,37,184,56,147,2,4,gasoline
cUpYXm,15,3447,suv,5,AWD,23,189,68,250,2,4,gasoline
c1hzld,14,5855,suv,8,RWD,20,210,77,380,3.5,6,gasoline
gchHPn,2,21058,sedan,5,FWD,46,193,57,165,2.5,4,diesel
3MUOTC,9,5449,suv,5,FWD,45,165,63,127,2,4,diesel
AxEJWa,10,15950,suv,8,RWD,19,210,76,440,3.5,6,gasoline
cvofXc,13,2249,sedan,5,FWD,49,164,60,95,1.6,4,diesel
qfz2jG,20,1019,suv,5,AWD,29,176,63,152,2,4,gasoline
EgtAJU,15,1633,sedan,5,FWD,31,179,58,160,2,4,flex
mQLCKU,20,1019,sedan,5,FWD,51,183,57,146,2,4,diesel
jvfWs3,8,25301,suv,8,RWD,28,210,76,381,3.5,6,diesel
AMFwEl,12,3665,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
aKfG0C,6,9572,suv,5,AWD,29,176,63,152,2,4,gasoline
U4Dh3x,12,3225,suv,5,AWD,25,161,65,166,2,4,gasoline
2gNfLY,18,1291,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
4JnjOv,23,1362,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
DGv3gr,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
SSnGUt,22,414,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
LCWwGs,19,1196,suv,5,AWD,29,176,63,152,2,4,gasoline
a3UyAQ,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
4vAoZa,1,32381,suv,5,AWD,23,189,68,250,2,4,gasoline
KJyTrq,20,815,suv,5,FWD,31,165,63,147,2,4,gasoline
nIIKvj,1,18747,sedan,5,FWD,35,183,57,169,2,4,gasoline
gbMsTY,7,8157,suv,5,AWD,29,176,63,152,2,4,gasoline
OSi1Nu,10,10902,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
Hq3jiF,19,2631,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
CURybr,10,4846,sedan,5,FWD,53,184,56,127,2,4,diesel
AC4Xg1,7,9462,suv,5,AWD,42,176,63,131,2,4,diesel
GbbdFN,5,10784,suv,5,FWD,28,180,63,158,2,4,gasoline
C0kEuY,8,6951,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
jSjJBS,5,24264,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
sL0tvq,12,2052,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
xnbhgU,6,8807,suv,5,FWD,48,169,63,105,1.6,4,diesel
gz00cd,9,6871,sedan,5,AWD,43,191,59,157,2.5,4,diesel
qpcrvP,7,13051,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
EIcVvW,9,12794,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
RTWwpe,4,12128,suv,5,FWD,45,165,63,127,2,4,diesel
cCLEDJ,19,2631,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
yRvNFk,6,30249,suv,8,RWD,19,210,76,440,3.5,6,gasoline
lQzjfX,18,1179,sedan,5,FWD,37,184,56,147,2,4,gasoline
sUxdX3,9,3791,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
lwcliE,7,13051,sedan,5,FWD,25,195,56,272,2,4,gasoline
DoMDTx,NA,13031,sub,8,rwd,21,208,77,332,6,8,gasoline/hybrid
4fQhJZ,17,1186,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
DUyQVy,8,10565,suv,5,AWD,23,189,68,250,2,4,gasoline
vjNeKj,17,1647,suv,5,AWD,29,176,63,152,2,4,gasoline
