id,nb.rb,exposure,year
zxoOAe,RB,1,2021
gynDia,RB,0.08333333333333333,2021
hAYAFu,RB,1,2019
DUl1p3,RB,0.5,2022
jI3jRw,RB,0.3333333333333333,2022
0zmxVA,NB,1,2019
hKTXcp,RB,1,2019
pGoSQt,RB,0.5,2021
oQqqWn,NB,0.08333333333333333,2018
PNuhRT,RB,0.5,2020
EtrWsP,RB,0.5,2019
RvbecK,RB,1,2018
H1rulf,NB,1,2020
w0bfCc,RB,1,2018
0EzeYk,RB,1,2021
OFCLHR,RB,1,2019
HsyhkK,RB,0.5,2021
iGSzpL,NB,0.5,2021
qDkSPn,NB,1,2022
DnFEuG,NB,0.5,2020
TB1rHp,RB,1,2019
X1SOdu,RB,0.5,2020
fk4qZm,RB,1,2021
XbuKCC,RB,1,2019
gszn4b,NB,1,2022
WpzKJC,RB,1,2019
b1FShB,RB,1,2018
XrOOND,RB,1,2019
TiXbm0,RB,0.3333333333333333,2021
ZEayq4,RB,1,2018
cFCa2o,RB,1,2021
qSzsA1,RB,0.4166666666666667,2019
U0eCHf,RB,0.5,2022
uRf4Oh,NB,1,2019
HzvZuz,RB,1,2018
OiQmlZ,RB,0.5833333333333334,2018
ly3q0J,RB,1,2019
wuayNR,RB,1,2020
hZ0CRL,RB,0.5,2022
IhAUcY,RB,1,2019
sDK4Dw,RB,1,2019
wGzEXZ,NB,1,2019
nXc1Ay,RB,1,2020
BkHHUi,RB,1,2022
sFLuuH,RB,1,2019
43Doln,RB,1,2020
43syTX,RB,0.5,2021
sbve2r,RB,1,2019
bUSxqS,NB,1,2020
qTPI1P,RB,1,2018
2cbwdG,RB,1,2020
lQ0HuA,RB,0.5,2022
UEXjXX,RB,1,2019
mVUomQ,NB,1,2018
TITZCi,RB,1,2020
WeDAfw,RB,0.5,2022
cef2Rz,RB,1,2021
ssNRTd,NB,1,2019
CJ4n4y,RB,1,2019
GhINEN,RB,1,2018
SxSBh0,RB,0.75,2020
YGAatS,NB,0.25,2021
oULP1L,NB,0.5,2018
kQFAsz,RB,1,2021
JlDKMn,NB,0.4166666666666667,2021
jfoBnf,RB,0.5,2020
gYzuUd,RB,0.4166666666666667,2018
SZDzft,RB,1,2018
wqJ2te,RB,1,2022
YEEMtU,RB,1,2022
QYcqDr,RB,1,2022
w04WdY,RB,1,2021
0MdarI,RB,0.6666666666666666,2021
yryog2,RB,0.9166666666666666,2019
2LgInQ,NB,1,2020
p2v2Ry,NB,0.08333333333333333,2021
FRATAt,NB,0.5,2020
TpMQBp,NB,0.5,2022
2QZWjQ,RB,1,2022
s0RvoL,NB,0.5,2018
i3yrdg,RB,1,2021
muxwVD,NB,1,2019
vZXaJ1,RB,1,2021
yskolq,NB,1,2022
xvyqRo,RB,0.5,2021
kZG0Ca,NB,1,2020
3KMlKk,RB,0.5,2021
LJdWta,RB,0.5,2019
zmPxMw,RB,0.4166666666666667,2020
AnZ2tV,RB,1,2020
YVBc44,RB,1,2018
TnsrOh,RB,0.8333333333333334,2022
tOQbNe,RB,1,2020
hEZVly,NB,0.8333333333333334,2022
EVKsJU,RB,0.5,2021
weS1DL,RB,0.5,2018
GkNo2n,NB,0.5,2022
Xl30tb,RB,0.5,2022
k1EfZv,RB,0.25,2019
b0w1WE,RB,1,2018
vYJrV1,RB,1,2019
1erHM3,RB,0.16666666666666666,2022
Bj2kUy,RB,0.5,2018
TBwRIH,NB,1,2022
fgSAqW,NB,1,2022
bnzQFZ,RB,1,2021
sxKqRH,RB,1,2021
FiIcHk,NB,1,2022
b103ZM,RB,0.6666666666666666,2021
qOiMuq,RB,1,2020
vfvZIx,RB,1,2021
LuMp0r,RB,0.5,2021
tvLv2a,RB,0.5,2021
1UROys,RB,0.5,2019
ySvYgB,RB,1,2018
pPjyUY,NB,0.5,2019
sysp2l,RB,1,2021
MFrRuK,NB,1,2022
2YExFr,NB,1,2021
GFmtLc,NB,0.5,2021
KHQQSK,NB,0.5,2019
Qjd0jd,NB,0.5,2020
vqRzdU,RB,1,2021
EXCMUf,RB,0.5,2019
zUMz3X,NB,1,2022
rPoMmz,NB,1,2022
SYijXC,RB,1,2020
mN2wmX,NB,1,2022
CtGeFe,RB,0.75,2021
SftMVX,RB,1,2021
ezK3BY,RB,1,2022
fbgNdM,RB,0.5,2019
C3NMxF,NB,1,2019
HKTmtZ,RB,0.5,2019
Hmyks2,RB,1,2021
hKYVOd,RB,1,2022
QSefHe,RB,1,2019
AWQCyj,RB,0.3333333333333333,2021
SjYXyu,RB,1,2021
TFzbot,RB,0.6666666666666666,2021
QoFfJk,RB,0.75,2018
ptoRNu,RB,0.8333333333333334,2022
RrhZMD,RB,0.5,2021
LJ3vlc,NB,0.5,2022
RRUEVZ,RB,0.5,2019
f0GJkd,NB,1,2019
H1t2OC,RB,1,2022
Qye4KN,NB,0.5,2022
1LYLy3,NB,0.5,2022
DJFz2f,RB,0.5,2020
431ubT,NB,1,2020
dcMbTO,RB,1,2022
2LwleT,NB,1,2020
NAcAz1,RB,0.5,2021
T1LtaY,RB,0.5,2022
SgaoEn,RB,0.5,2021
FpKlue,NB,1,2018
s4svPD,RB,0.5,2019
ckaKSk,RB,0.5,2021
OWntFR,RB,1,2021
SiSNnW,RB,1,2020
elU3uA,RB,0.5833333333333334,2022
TbTZJD,RB,1,2021
vqQ4bC,RB,0.5,2021
sWKWlx,NB,0.5,2019
kOijnC,NB,1,2019
GPv30K,NB,0.6666666666666666,2021
oDCyyw,RB,1,2022
IKRhiD,NB,1,2021
V00xmz,RB,0.5,2019
ZDt1TM,RB,0.08333333333333333,2019
NNwO4g,RB,1,2018
kynLzq,RB,1,2021
NywCB1,NB,1,2019
Ro1mGg,RB,1,2021
LsfHoi,RB,0.5,2022
WoMFcv,RB,1,2019
mgskDU,RB,1,2020
wEdtgK,NB,1,2022
4RWT3e,RB,0.5,2021
d1vNRm,RB,0.4166666666666667,2022
nZRzr0,NB,1,2021
xh2Ydj,NB,1,2019
nyZtFZ,RB,0.16666666666666666,2020
VgAjJr,NB,0.6666666666666666,2018
zqd3Pp,RB,1,2022
FfrQ4q,RB,1,2019
4tmUbK,RB,1,2021
giea0P,RB,1,2018
E1qRZm,RB,1,2020
k0zC4L,RB,1,2018
DSB2O4,RB,0.5,2021
pjAXzG,RB,0.5,2022
vhrUJz,RB,1,2022
azdolz,NB,0.16666666666666666,2020
pfSs0V,NB,0.5,2019
MoktdI,RB,0.75,2019
MAeG3t,RB,0.75,2021
0VpxSa,NB,1,2022
OBDKPF,RB,0.5,2019
kyxOnZ,RB,1,2022
Eglapf,RB,0.5,2021
vDF1qx,RB,0.5,2022
SepYAM,NB,0.08333333333333333,2020
eNYni0,RB,0.5,2019
NqruIm,NB,0.5,2019
3dscdH,NB,0.5,2021
OtMqgh,RB,1,2022
TCRSMS,RB,1,2020
V01cEs,NB,1,2022
wP3HrC,NB,1,2021
Q2nCFw,RB,1,2021
PUmhfv,NB,0.5,2022
NPl1HP,NB,1,2018
PsUVSK,NB,0.5833333333333334,2020
Wgpkhz,RB,0.5,2020
J0LOMN,RB,1,2018
KmYwjg,RB,1,2020
hXlucs,NB,1,2020
BHxzzN,RB,1,2022
2kdjEm,RB,1,2019
Y3uR3D,RB,1,2020
JtdQN0,RB,1,2018
JlDdXT,NB,1,2022
ZIvLIj,NB,1,2019
eXxMgS,RB,1,2022
2WNYEj,NB,1,2020
oWZ2gY,RB,1,2019
sNiTp3,RB,1,2020
bCya3r,RB,0.5,2019
GRjt1Z,RB,0.08333333333333333,2018
oQLqhI,RB,0.5,2021
vf4S4z,RB,0.5,2022
tqiI1U,RB,0.5,2021
oHKuYc,RB,1,2019
MDgb2V,NB,1,2019
ajTK4O,NB,1,2020
ifIkHZ,RB,0.5,2022
qnqgOK,RB,0.8333333333333334,2022
Tak4vw,RB,1,2021
T0kOXq,RB,1,2019
DuGfcp,RB,1,2019
ENvlUq,RB,0.5,2021
q0EuS1,RB,1,2018
lMh2GE,RB,0.5,2020
2IXgb0,NB,0.5,2020
uIE40Q,RB,0.5,2019
OtNWvI,RB,0.5,2022
eAvbtU,RB,0.5,2020
G1NSDN,RB,1,2019
jFkNxK,NB,0.5,2019
kupr2l,RB,1,2020
Qpmmwd,RB,1,2021
RmTNKd,RB,0.5,2021
oLKZds,RB,1,2019
ZxFqvj,NB,1,2018
1GOJWS,NB,0.4166666666666667,2019
mZx0se,NB,1,2018
PWEn1t,RB,0.5,2020
Ye0WVL,RB,1,2019
AcJtaY,NB,1,2020
dWIyxp,NB,0.5,2022
0M24Zc,RB,1,2020
AoMXwt,NB,0.16666666666666666,2022
y3UOQ0,RB,1,2022
ORduaj,RB,0.16666666666666666,2020
bksSWl,RB,0.5,2019
vsttmS,RB,0.3333333333333333,2021
r3mz4m,RB,1,2021
PWzQLC,NB,0.5,2020
DN2pYY,RB,0.5,2021
fEVDxD,RB,0.5,2019
nukfy3,RB,1,2021
ao1d0t,RB,1,2021
oLA3qa,NB,0.9166666666666666,2018
xmjWj2,RB,1,2020
gwQIeN,NB,0.5,2021
rgfKJs,RB,1,2020
CvqhYp,RB,1,2022
JVeqIs,RB,1,2018
ZDlbj0,RB,1,2022
rPYUGc,RB,1,2022
B1cKs4,RB,0.5,2022
2hzLfb,NB,1,2022
NIboSa,NB,0.5,2022
wKyGAI,NB,1,2022
OVyFvj,RB,0.5,2021
SdCK4R,NB,1,2020
qC3Btv,NB,1,2020
VtrKuA,RB,0.3333333333333333,2019
WnMLt5,RB,0.5,2018
JXExuH,NB,1,2020
EjGNYW,RB,1,2018
YBp1iX,RB,1,2022
MsOSyE,RB,1,2020
sZpYVy,RB,1,2022
OfvbkS,RB,0.5,2018
MOvY1h,RB,1,2022
nV0Hjf,NB,1,2021
LK2dl0,RB,0.5,2021
EhCkfy,RB,0.75,2019
kpPgQn,RB,1,2020
QYleeo,RB,1,2018
YoiPUS,NB,1,2019
jO2Xkc,NB,0.5,2020
2faO1j,RB,1,2018
FDVRgx,RB,1,2020
fjXSDS,RB,1,2020
nJEY1q,RB,0.5,2021
ZSCnlF,RB,1,2022
KEmSwV,NB,1,2022
jjuz1A,RB,0.5,2022
3KlcZT,RB,1,2021
SD0ZFb,RB,0.5,2022
NTKbNQ,RB,1,2019
DREzYv,RB,0.5,2020
olzApi,RB,1,2020
tgJGcS,NB,1,2020
HkAZFF,RB,0.5,2018
wmQffr,RB,0.5,2022
DjeZtt,NB,1,2018
tfZvGj,NB,1,2018
QSwVt2,RB,0.5,2022
yeysBZ,RB,1,2020
ppZXaj,NB,1,2018
KY4iRr,RB,0.5,2020
TUpcKg,RB,0.5,2018
4a3yo4,RB,1,2021
C2xBnH,NB,1,2021
dAHCBx,NB,1,2018
xr2PmR,RB,1,2020
MIfoiC,RB,1,2020
aXnkAJ,RB,1,2021
k4ePHy,NB,1,2022
Tca4rv,NB,0.4166666666666667,2020
KfNane,RB,0.5,2019
ZRgfst,RB,0.5,2020
uQLzmn,RB,0.5,2019
ffBgco,RB,1,2018
GXWAfy,NB,1,2021
uVu3f3,RB,1,2022
uq3oUy,RB,0.5,2019
dzsxsF,RB,1,2022
saoCEn,RB,0.5,2022
Rmnjlk,NB,0.5,2018
vvDZSM,NB,1,2022
fGrLZh,RB,1,2019
B0WJ2b,NB,1,2019
AWTAWb,NB,1,2022
yskomN,NB,0.5,2022
GqxILL,NB,1,2018
zucLfk,RB,1,2019
HuqAuc,RB,1,2021
YdhTGf,RB,0.5,2022
JQwn3T,RB,0.5833333333333334,2018
f3dRsF,RB,1,2020
aj2A4o,NB,1,2018
iIjXmm,RB,0.5,2020
uywmDw,RB,0.5,2022
u1xqCc,RB,1,2019
gfIMLv,RB,0.5,2021
0pRiwt,NB,0.6666666666666666,2019
VVvvSz,NB,1,2019
MEqjPw,RB,0.5,2018
perenj,NB,0.5,2018
ojZsJe,RB,1,2018
SG3wU0,NB,0.25,2022
WBUarV,RB,1,2022
NdubML,RB,0.5,2021
qf1Tmb,NB,0.5,2021
3gazTU,NB,1,2021
zhzXAJ,NB,1,2021
MTxlvU,RB,0.5,2018
ywLcuQ,RB,0.5,2020
ri1aqz,RB,1,2020
PvgcNG,RB,0.5,2019
YAVr3g,RB,1,2022
DtoHuB,RB,1,2021
TweKnD,RB,1,2022
gA1LXi,RB,0.5,2019
MH3aQs,RB,1,2019
rfm2iK,RB,1,2018
HR23wN,RB,0.5,2021
cAZyUu,RB,1,2018
rOvIpA,NB,1,2020
0RTvlT,NB,1,2018
YtlyQG,NB,1,2018
3mXqVZ,RB,0.5,2022
voyqZR,RB,0.5,2018
NVlDXZ,RB,1,2021
amWNBT,RB,0.5,2021
hptulS,NB,1,2018
Ahnlcc,RB,0.75,2020
BiZLmh,RB,1,2022
jcvIYo,RB,0.6666666666666666,2019
Tzfswq,NB,1,2022
zluqwa,NB,0.5,2022
WKUvx2,NB,0.5,2018
nwUteF,NB,1,2021
IATfnD,RB,0.5,2022
skIqad,RB,0.25,2022
GCGYQM,RB,1,2022
Zqkujm,NB,1,2021
GOdwSi,RB,0.5,2022
HaKdGw,NB,1,2019
ykIxsp,NB,1,2020
GDHlHK,NB,0.5,2021
tDtAsV,NB,0.6666666666666666,2022
cqskFZ,RB,1,2020
0IVfgW,RB,0.5,2021
CoJe1e,NB,1,2021
RTpPQb,RB,1,2022
1oyGQp,RB,0.5,2022
ZYEfVM,NB,0.5,2022
z2CkUL,RB,1,2021
kyClVB,RB,0.5,2020
okbvQ2,RB,0.5,2022
nJDQVG,RB,1,2019
IYnYXU,RB,1,2021
tAnMhM,RB,1,2022
vdQPjo,NB,1,2022
WiNxcv,RB,1,2020
kranKF,RB,0.5,2019
PJkvcR,RB,1,2019
KdryCi,RB,1,2019
lBWdOk,RB,1,2020
P3Ylwo,RB,1,2021
vztYrs,NB,1,2022
ZSeWYF,RB,1,2019
DHPiW1,RB,1,2022
bMwsNC,RB,1,2018
Tr02xz,RB,1,2021
CaWPgi,RB,1,2021
fdizsK,RB,0.16666666666666666,2019
QBNFUe,NB,1,2021
biMn4b,RB,1,2020
To0AAB,RB,1,2020
lMhdOU,RB,1,2018
pabIHH,RB,1,2018
DzcuHF,NB,1,2018
mryCAM,RB,1,2020
sQcBqZ,RB,1,2022
ta1U4i,NB,1,2020
rpmJiZ,RB,1,2021
YbIAje,RB,0.5,2018
KtjrVZ,RB,0.4166666666666667,2022
ptKDZ1,RB,0.5,2021
2wZVoa,RB,0.4166666666666667,2019
JuIKsI,RB,1,2020
mqnjZP,RB,1,2020
u4cE0g,RB,1,2018
XAfDvC,NB,1,2022
yDHLkf,RB,0.4166666666666667,2020
eDpXqc,RB,0.5,2019
yfCVcn,NB,1,2021
41njzg,RB,1,2020
iWMGth,RB,1,2020
XE3RQG,RB,1,2021
rSVJPC,NB,1,2019
nz1Nyb,NB,1,2020
rqFlLr,NB,1,2019
zNRmJt,NB,0.5,2019
DZxAzL,NB,0.5,2021
EttTQM,RB,1,2019
zk4sUp,NB,1,2021
PI33cl,NB,1,2019
1zrubD,RB,0.5,2020
ymvWIF,NB,1,2018
WsrhGJ,RB,0.5,2020
XZWAfB,RB,1,2018
ipipHQ,RB,0.5,2022
Nygzyb,RB,0.3333333333333333,2020
tvtbrP,RB,0.5,2020
zoKQ0o,NB,0.9166666666666666,2019
cb3bVv,NB,1,2022
h4RzUB,RB,1,2020
bh2zRa,RB,1,2019
CHbHQl,RB,0.25,2018
N2iZyD,NB,1,2021
hroixn,RB,0.9166666666666666,2022
Oii1gg,RB,1,2020
2Hpw4H,NB,1,2019
A0nSQG,RB,1,2020
UaMgNK,RB,1,2018
Vp4KXW,RB,0.16666666666666666,2020
iccwgS,NB,1,2020
FaDRlL,RB,1,2018
SxZELY,NB,1,2020
idNgBt,RB,0.5,2022
QIeykQ,NB,1,2019
2XlBPX,RB,0.5,2018
GD32NH,NB,1,2022
rvbtxb,NB,1,2019
wkdeeZ,NB,0.8333333333333334,2018
wC2vNR,RB,0.5833333333333334,2021
QqRRhE,RB,0.16666666666666666,2022
IDpVSb,RB,0.5,2021
jSbekD,RB,1,2019
1tUBPJ,NB,1,2019
YjycHq,RB,1,2020
eAiByp,RB,0.16666666666666666,2022
YBoKrh,RB,0.5,2020
HQTJJV,RB,0.5,2020
TtflWK,RB,1,2019
ZczfTg,NB,1,2018
kjxCsW,NB,1,2019
PilPPL,RB,1,2022
GK02p0,NB,0.9166666666666666,2018
nyspAr,RB,1,2022
lgvdTN,RB,1,2019
1daS2g,RB,1,2018
FP2T4V,RB,1,2022
lFejTs,RB,1,2021
okTQfi,NB,0.08333333333333333,2020
EnXrjc,RB,1,2020
VqynEN,RB,1,2019
cuCB1m,NB,0.5,2019
QzZW0w,NB,1,2020
l2I0DZ,NB,0.5,2018
UaNG3M,RB,1,2018
njTmyq,RB,1,2020
rXdNWL,RB,0.5,2020
LrbjAr,NB,1,2020
3l1Y41,RB,0.5,2021
tXVGFP,RB,0.5,2021
wijYVs,RB,1,2020
1Gwnqk,RB,1,2022
u0cMCR,NB,0.08333333333333333,2021
bqRQhX,RB,1,2019
nr3yif,RB,1,2018
4PwrQ0,RB,1,2019
lPEObg,NB,1,2022
U3wzDt,NB,0.5,2019
scOtxv,RB,1,2022
iRLdse,RB,0.6666666666666666,2021
sIML2n,RB,1,2020
rtbbqe,RB,1,2021
DCMqJI,RB,0.08333333333333333,2019
yFOWXp,RB,0.5,2021
vZOWYV,RB,1,2022
SSLSnL,NB,1,2022
jPKXUf,RB,1,2019
rKoRFI,RB,0.5,2019
SV41GD,RB,0.16666666666666666,2021
2JQsDR,RB,0.5,2020
uUnCOE,NB,0.5,2018
4iiQKY,NB,0.5,2021
mPalMu,RB,1,2018
ljoIfI,RB,0.5,2020
yGqj4l,NB,1,2021
dmx1hj,NB,1,2019
GC2TLZ,RB,1,2022
gAnwfn,RB,1,2022
ykVAel,NB,0.5,2020
Vv1S2F,RB,1,2021
VUHidq,RB,1,2019
a2R0Ol,RB,1,2021
tNDbWW,NB,1,2019
VGM1Yo,RB,1,2021
VNzyvd,RB,0.25,2018
Vay2yD,RB,1,2019
zsnJlq,RB,0.75,2019
qxzXtg,RB,1,2018
lBVl1l,RB,1,2021
YByrwi,RB,0.5,2022
jUumIl,RB,0.5833333333333334,2021
QoZO2J,NB,1,2022
r2tZ2r,RB,0.5,2020
EyLce4,RB,1,2019
dS2LRu,RB,0.5,2019
dma2La,RB,0.5,2019
0NOUHm,RB,0.5,2021
WE2CxZ,RB,0.5,2018
KKIaqD,RB,1,2022
4geVzM,RB,0.5,2019
BmyR01,RB,0.5,2022
dvzJzi,RB,1,2020
1DXtVe,RB,0.5,2018
BP3AiF,RB,1,2019
ytLvrF,RB,1,2021
4ck0jn,RB,0.5,2020
JPN24n,RB,1,2022
MaYJRo,RB,1,2022
Rukx4k,NB,0.6666666666666666,2019
zLjjMN,NB,1,2022
RroFWP,NB,1,2018
LnDE2k,NB,1,2019
SMGpib,RB,1,2022
zyFJ2E,RB,1,2020
lPW3cF,RB,0.5,2018
L1vtJ2,NB,1,2019
AjDULn,RB,1,2020
ibn4CU,RB,1,2021
l3JcbV,NB,1,2021
KYgO3D,RB,1,2019
JAcefd,RB,0.75,2020
WhEuLd,RB,1,2020
gwwBmP,RB,0.5,2021
T0zNfu,NB,1,2021
FHqBwt,RB,1,2020
GD1KKy,RB,0.5,2018
fNZ4yp,RB,0.08333333333333333,2020
r4CHKo,NB,1,2022
wIspsp,RB,1,2018
1Gt1Mr,RB,1,2019
z4llIl,RB,1,2022
PhUUMN,RB,1,2019
hgebqG,NB,1,2018
qKVwDq,NB,1,2022
ZFURaY,RB,0.5,2020
EisY1j,RB,1,2021
IkeVjJ,RB,1,2020
PAWAbA,RB,1,2021
fx1Rld,RB,0.5,2021
YVtgGZ,RB,1,2021
d2AgeD,RB,1,2020
xAmOdf,RB,0.5,2022
pnRVez,RB,1,2020
BN0phH,RB,1,2021
EkwRBW,RB,0.5,2020
TVoSf1,NB,1,2018
WLedCB,RB,1,2022
BZcuGz,NB,1,2018
ry4VM3,RB,0.5,2021
zIzVZb,NB,1,2020
fVanfW,RB,0.5,2018
JBdy2B,RB,1,2019
ejadZo,RB,0.5,2021
ELqBWM,NB,1,2022
gXwV4k,RB,0.9166666666666666,2021
QpfcUd,RB,0.5,2021
1zbugf,NB,1,2018
eTrXRP,RB,0.5,2021
ZYEJty,RB,0.75,2021
eGpEVD,NB,0.25,2019
IO2ytf,RB,0.5,2020
TDsgN0,RB,0.5,2019
vjtfPg,RB,0.5,2018
pHqqd4,NB,0.5,2022
g4cOqL,RB,1,2020
2BWkhp,RB,0.5,2022
BUlhdz,RB,1,2018
BC2rh4,NB,0.5,2021
MMfsBk,NB,0.5,2022
JwXc14,NB,1,2021
iaAzZF,NB,0.5,2022
OP1v1D,RB,0.5,2020
qPTJnc,RB,1,2022
woIuQj,NB,0.5,2020
GJvbYJ,NB,0.75,2020
zSaGqk,RB,1,2020
WKuv1e,RB,1,2018
LhozNu,RB,1,2022
u3yRKM,RB,1,2021
DmdHUJ,RB,1,2019
U0TWss,RB,1,2019
lseubM,RB,0.5,2022
Nf3tzE,RB,1,2021
ZsVArB,RB,0.5,2020
vezIIb,RB,1,2021
3zEasd,RB,0.5,2021
ylqFbr,NB,0.5,2021
1rRDka,RB,0.5,2022
nYbKwQ,RB,1,2021
rYWfaj,NB,0.5,2020
SaIN4M,RB,0.5,2021
drPTkS,NB,1,2022
0ppRXk,NB,1,2022
aQIK4w,NB,0.5,2018
jqJDR0,RB,1,2022
oTTnxG,RB,0.5,2022
tgplVt,NB,1,2020
NPtwGo,NB,1,2020
awUsnT,RB,0.5,2022
IFqzlL,NB,0.5,2018
MfMBPF,RB,0.5,2022
mGhMXC,RB,1,2018
rT0tNk,RB,0.5,2021
tBG0Dz,RB,1,2021
ypeKup,NB,0.5,2021
uah2Ed,RB,0.9166666666666666,2020
MnlFHS,NB,1,2019
uwIwvu,RB,0.5,2022
gMeVyt,RB,0.8333333333333334,2022
aavnhR,RB,1,2021
QEituZ,NB,1,2020
bhUsg3,RB,1,2021
HrjqYH,NB,0.5,2021
hev0um,NB,0.5,2022
qhpfon,RB,0.8333333333333334,2022
POEyRy,NB,1,2018
1SpjWk,NB,1,2018
gvcEZh,NB,0.5,2018
yGwrSv,RB,1,2021
QyNPrA,RB,0.5,2018
MjVcvF,RB,1,2020
FkxLdJ,RB,1,2020
iAQcKk,NB,0.08333333333333333,2020
qgycJ1,RB,1,2018
rHgHvU,RB,0.9166666666666666,2018
EFcmN2,RB,0.5,2022
Mfl1re,RB,1,2018
FSsvjf,NB,1,2018
BYGzGd,NB,1,2020
vRu14x,NB,0.5,2022
LihePS,RB,1,2022
3cRhte,RB,1,2018
2oi2tG,RB,1,2018
fgzWQh,RB,1,2022
irDxDY,RB,0.5,2020
eSLMlM,RB,1,2022
QboWwt,RB,1,2022
RahhFZ,RB,1,2022
wqMvOs,RB,1,2021
yCSZzO,RB,1,2022
ugCrNI,RB,0.8333333333333334,2022
FwVueW,NB,1,2018
gqfyD4,RB,1,2018
jEKWE1,NB,0.5,2020
laBigf,NB,0.5,2021
OkhrqV,RB,0.75,2020
vJQdBO,RB,1,2021
dmSDQj,RB,1,2021
ag3sRI,NB,1,2018
oRDbPq,NB,0.5,2019
xVLxeC,NB,1,2018
0HxuXw,NB,1,2020
Q0lxJe,NB,0.5,2021
LRBsgG,RB,1,2019
hhBNVg,NB,1,2020
0fZutp,RB,1,2018
OdxFv4,RB,0.5,2020
hnFacW,RB,1,2018
gdiExX,RB,0.5833333333333334,2019
tlN4Wo,RB,1,2019
DP3Kpu,NB,1,2021
YksuQt,RB,0.5,2019
YemUK1,RB,0.8333333333333334,2022
cdfpIl,RB,0.16666666666666666,2022
MeZMPV,RB,1,2020
KyW0EI,RB,1,2020
x0jFgx,NB,0.5,2022
iQNVM0,RB,1,2019
rOQrXH,RB,0.8333333333333334,2020
04tGyc,RB,1,2019
jWDAfF,RB,1,2022
B0oaWC,RB,0.5,2022
Fp3MSb,NB,1,2020
1egyXk,RB,1,2018
qlflZD,RB,1,2018
hjaSSO,NB,1,2018
dJoYDM,RB,1,2021
BOpRfZ,RB,0.5,2020
Bq2jxZ,RB,0.5,2021
YDb2Xj,NB,0.5,2021
MlKgkm,RB,1,2019
VenPrt,NB,1,2019
WTbFPe,NB,0.5,2022
axhRTn,RB,1,2022
vYIRNz,RB,1,2018
mkx1Ab,RB,1,2020
u3sOeW,NB,0.6666666666666666,2018
GBi3xV,RB,1,2021
IRpnXa,RB,0.5,2018
UA1nNs,NB,0.5,2021
3VVvkU,RB,1,2022
gl04UZ,RB,1,2021
TrPvvG,RB,1,2020
ETNK2q,NB,1,2018
MnAOsG,NB,0.5,2018
FOSuxN,RB,0.5,2018
dX2NTl,RB,1,2018
mgVz1M,RB,1,2022
MIkAdo,RB,1,2021
k0IYTx,RB,1,2019
YUOkx4,RB,1,2022
LX14Ic,NB,0.25,2021
FBF4DC,NB,0.5,2021
hMXSzn,RB,1,2022
khxkzN,RB,1,2022
nvczYi,NB,1,2022
qULvZF,RB,1,2019
AOh1Xe,RB,1,2020
lpzr2L,RB,0.5,2021
PTlWdQ,RB,0.5,2022
IaKa3b,NB,1,2018
CMobLi,RB,1,2018
wLFMyX,NB,1,2019
YO3sSQ,RB,0.5,2021
dAcizh,NB,1,2018
BNkQRt,NB,1,2018
xiLbtx,RB,1,2022
wnuz43,NB,1,2022
uYAeVU,NB,0.5,2018
aeCl1X,NB,1,2018
aqXmVg,RB,1,2022
1VDIUB,NB,1,2019
Imc2Pz,NB,1,2019
ixjVID,RB,0.16666666666666666,2020
qjtyVz,NB,0.5,2018
obuCUH,RB,1,2018
ZR2rIA,RB,0.5,2019
g2wFlv,RB,0.5,2018
uCzLXa,RB,1,2019
CNApRp,NB,1,2020
kcdRlO,NB,1,2018
NYtEmA,RB,0.3333333333333333,2018
vvxf2i,RB,1,2020
ngXCFc,NB,0.5833333333333334,2021
ohPByc,NB,1,2020
suY4QB,RB,1,2019
yKDTwH,RB,1,2020
3ildQq,RB,0.5,2018
S1yOx1,NB,1,2019
nvx04B,RB,1,2020
4a0GbX,RB,0.5,2020
oCa2rR,RB,1,2019
VPu12w,NB,0.5,2021
wirtQB,NB,1,2020
jAmKvu,RB,1,2018
oYrXgh,RB,0.5,2022
JWB0kL,RB,0.5,2018
2WhatX,RB,0.5,2018
vikCgQ,RB,0.5,2022
mxeAei,RB,0.5,2022
aVYWJE,RB,0.5,2021
WkkseF,RB,1,2018
3eA0f3,RB,0.6666666666666666,2021
vzJYNI,NB,1,2019
ry3yVA,RB,0.5,2021
kgRuhs,RB,1,2020
2hOfSS,RB,0.5,2021
WHvId2,RB,1,2022
vsndhN,RB,0.5,2022
Kf2FVa,RB,0.5,2022
Li3Rcd,RB,1,2019
NQPYyV,RB,0.5,2020
AU2NMz,RB,1,2019
qexjRo,RB,1,2022
SX4VBL,NB,0.5,2022
uQPjaE,RB,1,2018
PvAtOc,RB,1,2020
0xFAMH,NB,0.5,2022
JgkMF0,RB,0.5,2020
eeZSjJ,RB,1,2021
fNiXyq,NB,1,2018
h3DmEa,NB,1,2019
ipPYJl,RB,1,2022
f44LZc,RB,0.4166666666666667,2021
4GGMXD,RB,0.5,2022
tYirMj,RB,1,2022
zgxG1f,RB,1,2019
ueaIri,RB,0.5833333333333334,2022
hzJlpM,RB,1,2020
OBNSdL,RB,1,2020
K2jQGe,NB,1,2020
qz1TfQ,RB,0.5,2021
GOvVWG,RB,0.16666666666666666,2020
JnhXYR,NB,0.5,2022
DWyFyW,RB,1,2019
depJ4a,NB,0.5,2018
hGxwx2,NB,0.5,2018
fxjKlf,RB,0.5,2019
SXOdGr,RB,0.5,2022
jnEqtL,NB,0.75,2022
