id,age,gender,marital.status,yrs.licensed,region
VHasPP,57,M,Married,40,C
U4qYJl,30,F,Single,9,A
whExFE,30,F,Divorced,13,G
dhDdPf,69,M,Married,49,E
AmqTqf,32,F,Married,12,A
JegVzl,62,F,Married,38,A
Xi1qSM,62,M,Divorced,44,E
VHzKJw,54,F,Divorced,35,D
asS34T,51,M,Married,24,B
nGKObB,31,F,Married,7,E
fAvMVG,81,m,NA,58,G
euUofl,48,M,Single,28,A
vdBEib,45,M,Married,15,B
FaYeXZ,30,F,Married,11,D
xB4GeF,40,F,Divorced,23,A
V4cHIt,53,M,Married,25,D
RyYK0G,57,F,Widowed,32,A
FWaysI,30,F,Married,14,C
QCXOAO,41,F,Married,17,A
HoaFIQ,78,m,Winowed,60,D
TemgGq,27,F,Married,8,E
emFlLK,70,M,Married,53,A
cOSgaL,41,F,Divorced,24,A
GhMBpm,40,f,Separated,21,E
FSplmA,37,F,Divorced,14,B
zKjQcW,68,M,Married,47,G
JvC1qC,59,M,Divorced,32,A
BOlJxF,44,M,Married,23,F
qWkeMu,54,F,Married,33,A
2psv3J,51,F,Widowed,25,E
4RPJJl,32,M,Married,13,A
aVH40T,54,M,Widowed,30,E
IwGMiz,58,M,Divorced,25,C
12fOZW,37,F,Married,17,D
eescbf,41,M,Married,17,A
s4Y4TD,63,F,Married,36,G
OKxlQD,41,F,Divorced,21,B
DFNvWJ,22,F,Single,4,A
kbtaKZ,48,M,Married,30,E
XW2vvq,48,F,Divorced,27,C
ch4hmt,36,F,Married,9,D
kO2iQy,58,M,Married,30,E
i14gWN,31,F,Married,12,F
kbPEgV,69,F,Married,32,B
BUgBZA,42,M,Widowed,24,J
ohypFH,31,M,Divorced,9,D
YrkhNY,20,M,Single,3,B
JylYfE,50,f,Married,NA,J
dGImBp,34,F,Married,5,C
FdPuqo,58,M,Married,37,E
GBPZnu,32,M,Single,11,H
q3zVwd,43,M,Single,24,A
z1OHYL,37,F,Married,15,C
AA0vuG,87,F,Married,63,E
1PndtM,44,F,Single,25,A
eIWwNo,29,F,Married,9,G
JFghGm,45,F,Widowed,21,D
ChaYlQ,44,M,Separated,23,D
tRFwKN,42,M,Married,19,D
xXOgYb,47,M,Married,16,G
Ut0RiK,39,F,Single,13,A
QqdgYU,52,F,Married,24,A
KBx4lU,39,F,Married,17,G
PXAkjk,55,F,Divorced,24,H
HVuiOU,30,M,Single,12,G
xynsBu,27,M,Single,8,F
HOW2wc,26,F,Single,10,G
oHfEml,54,F,Widowed,27,B
Rtqhnb,31,M,Single,14,E
zLZLyQ,73,F,Married,53,C
kKFMzv,54,F,Widowed,26,G
ZXCOvN,26,M,Married,9,G
v1S3UP,29,M,Single,8,C
4ahC1v,23,F,Separated,5,D
yifkvm,50,M,Married,23,B
rqOXNz,56,F,Widowed,24,G
WrhDGx,44,M,Married,21,C
STgTMt,37,M,Married,19,G
gvHDQx,25,M,Married,8,B
2rxZBf,69,F,Married,38,B
bZ0bfL,26,F,Divorced,6,C
Lv3tPn,42,F,Married,21,F
HJqqMh,56,M,Divorced,27,D
mVFzxe,44,F,Single,19,B
ASgPbI,41,F,Single,12,A
NMgaGX,38,F,Married,15,C
dbiOYM,40,F,Divorced,15,B
3iMxta,35,F,Married,12,B
QMZdYS,64,F,Married,35,F
kkAKa2,27,M,Widowed,11,D
G4fnlK,45,F,Married,17,A
zrwqoW,37,f,NA,19,E
Ese2AC,36,M,Single,17,H
TtcXek,36,F,Divorced,14,C
feoH4e,42,M,Married,17,F
NOuPDc,24,M,Single,5,A
ctnAJQ,46,F,Divorced,14,G
kNvvyF,26,M,Divorced,8,D
xevuIS,35,F,Single,17,H
0aiiHi,27,F,Divorced,11,F
1TyyoX,29,M,Married,10,L
xn0Ml4,34,M,Singlr,13,B
uRaGGq,52,F,Widowed,32,F
AdXJMf,35,M,Single,13,A
hR1BhM,61,M,Married,29,J
3EEDP1,52,F,Single,23,L
UuAANL,52,F,Widowed,21,C
1mJlqu,24,M,Single,6,B
BUdZYk,23,F,Single,3,C
uGzFuf,39,F,Single,16,G
CSTr3u,26,M,Separated,7,J
lzbGyp,38,F,Married,19,F
IXcyeJ,56,F,Married,34,F
PY33JV,32,F,Single,14,K
Dly2Jm,29,F,Married,11,A
Qyl2JZ,17,F,Single,1,E
QOjXgJ,37,F,Single,12,H
k1f2Md,56,F,Married,29,K
XaQfhw,42,F,Married,20,E
tzMeUr,42,M,Divorced,20,E
XCqdyy,26,M,Married,7,B
cZSoew,33,m,Singlr,12,E
PuMxwU,39,M,Married,15,F
oubFS1,43,F,Single,20,C
KvUsYj,43,F,Married,26,C
forQRP,43,F,Divorced,14,K
x4OjYg,51,F,Divorced,27,B
YoMEBk,37,M,Married,10,A
cbCdjg,41,M,Married,9,D
z0BZ2m,23,M,Single,6,D
YtxHEl,52,F,Married,27,C
nHoGpn,42,F,Divorced,16,C
YNsWHx,35,M,Widowed,15,C
DEyEeJ,79,M,Single,43,B
tqS04l,55,M,Divorced,31,A
zSGsjd,32,F,Married,10,A
LTHtUP,19,M,Single,1,E
ZzreAy,54,M,Married,36,B
NamMzi,50,M,Married,22,H
P0brgw,62,M,Separated,35,K
4eJNhd,45,M,Married,14,A
QGffcO,35,M,Single,14,D
edNgb1,64,M,Married,41,C
iQeuTj,26,F,Married,8,D
hcELcI,25,F,Married,8,A
PEWEyP,52,M,Divorced,32,F
zTRMZP,36,F,Married,18,A
Obi2Ph,50,M,Divorced,24,A
Th24CK,46,M,Single,29,H
iLxQoE,29,M,Divorced,10,G
2xjcYk,35,F,Married,8,D
PlfJNh,57,M,Married,27,D
oTSH1z,67,M,Married,39,D
0xArBk,31,F,Widowed,13,E
GypV2K,25,F,Separated,8,B
CUXzvh,58,M,Married,35,B
DrGSoL,25,F,Married,5,C
NMKCBz,42,F,Widowed,23,E
n0SKxj,44,F,Single,12,C
DtZIJw,29,M,Single,10,D
e4squK,40,F,Widowed,20,A
ZFPqsZ,50,F,Married,26,A
uVS0Rq,24,F,Single,8,F
0gdNQG,56,M,Divorced,30,A
COWPYy,24,M,Single,6,K
xrUuVQ,59,M,Married,30,H
iTsYPn,57,f,Married,39,A
xjRtGn,68,F,Widowed,34,A
IiJnuh,64,F,Divorced,45,A
uZ1YME,37,M,Divorced,17,E
UIUi1e,37,F,Divorced,10,E
YXL0WG,54,M,Married,28,D
SJwUhW,46,F,Married,14,A
TIx4Hj,23,F,Single,2,C
osyDxL,48,F,Divorced,24,A
rtDs1W,29,M,Married,11,F
Whlznv,71,M,Married,44,C
dQN0hr,29,F,Married,7,I
sbvHBm,41,M,Widowed,15,H
up3Q2C,24,M,Married,4,D
wxvNZb,37,F,Married,13,D
nxEWaz,61,M,Single,34,F
1KOHlT,43,F,Single,7,E
vEdpAn,36,F,Single,17,D
hU0jpk,51,M,Single,21,B
PT2hbs,50,F,Divorced,20,E
DUeKzw,37,M,Married,17,B
N0pDPV,22,F,Married,4,B
mAiuYV,55,M,Married,29,L
YFCmML,39,F,Married,17,B
isSYKK,43,F,Single,19,B
TTfGKY,38,F,Single,16,H
CmXHyI,47,F,Single,20,C
QiJQDL,48,F,Married,25,B
akWAbT,19,F,Married,2,A
rKwUXB,47,M,Married,26,A
GBNCfI,49,M,Married,14,A
ZPRMK0,28,F,Single,10,H
rVVgEH,29,F,Divorced,12,A
1BJjhc,46,M,Married,22,E
WcmIKE,73,M,Married,49,K
bNbITF,34,M,Married,12,A
NccAvI,42,M,Single,19,K
ppyGGx,63,F,Widowed,40,A
uTEEE2,77,F,Married,46,G
mNrpT3,25,F,Single,8,E
KwjlYO,41,F,Single,22,A
kbTlYZ,41,M,Single,14,B
nuiPK3,21,F,Single,4,H
MUIVWw,71,F,Married,46,A
xncPSW,48,F,Married,23,A
etNtu2,33,M,Single,14,H
GcktP3,21,F,Single,3,H
tyfqOF,42,F,Widowed,20,A
ATuMkH,39,M,Married,15,B
lSYgHc,40,M,Married,7,F
X4gZcr,60,M,Single,36,B
GLbM1L,62,F,Married,24,F
jMTUFc,46,M,Divorced,26,B
oWrF4t,43,F,Single,20,H
YCecx0,36,M,Single,19,A
0RHHxC,18,F,Single,2,H
PKEQ0x,35,F,Single,9,A
MQVWwv,49,F,Married,17,E
TuhqA2,55,M,Married,32,C
eFSTWa,44,M,Single,26,C
1rvjJu,47,M,Single,22,B
oz1iYK,36,M,Single,10,E
INMjuC,32,F,Married,13,A
JRksjF,24,M,Single,6,H
4YwrCt,63,M,Single,30,B
pTdwkZ,62,F,Married,40,A
E1ysOq,77,M,Married,45,C
3gxaJa,43,M,Married,22,G
yZFIOR,55,M,Married,23,D
DC2nz0,40,M,Married,18,H
aRLoe0,54,F,Separated,30,G
UXsHhe,17,F,Single,1,G
EA0suM,39,F,Married,16,D
brGqTz,53,F,Married,24,F
jIEM1G,27,M,Married,7,A
3xDY1V,44,F,Widowed,24,D
ONoFeO,44,F,Single,26,D
g0YAZ4,53,M,Married,31,C
lFyvip,22,M,Single,4,A
F0fcdz,19,F,Single,3,F
0vIgLG,38,F,Widowed,16,A
HRPlYY,62,F,Married,41,F
lOlSXz,51,F,Widowed,22,B
cnxivU,29,M,Married,8,E
kXOach,62,F,Married,39,E
ftk4ZM,39,F,Single,20,A
ErGi3r,26,F,Single,9,D
YfENpl,63,F,Divorced,39,C
yqBEFG,76,F,Widowed,60,H
WxVUuB,70,F,Married,39,D
wZcheU,17,M,Single,1,C
WAuF2b,28,M,Single,11,G
htUXQZ,39,F,Divorced,11,J
syMoSD,30,M,Widowed,9,F
QfXjl4,52,M,Widowed,19,A
OoiBBc,35,M,Married,11,B
pFRQDt,26,F,Married,8,F
qZtZaD,39,M,Married,17,B
iubVrk,39,M,Married,17,B
QR4Eog,35,M,Single,12,B
rYxqPR,37,F,Married,10,F
sWXyO0,41,F,Married,23,D
o21JtF,20,F,Single,3,K
iejDQf,43,F,Married,24,C
uAjtIC,34,M,Married,13,F
mbjOlv,23,M,Single,5,A
hduVOy,58,M,Divorced,34,H
TvVAgB,44,M,Single,17,A
0pZQbx,66,F,Single,38,B
r3cubO,56,M,Married,30,B
0VFFmZ,54,M,Divorced,12,A
01ciJo,42,F,Widowed,21,F
Uoityg,50,F,Single,29,A
c3VN0H,54,M,Married,28,A
UxcSO2,46,F,Married,19,C
43iiaG,56,M,Married,22,F
GWhcIH,66,M,Married,48,B
qstUoM,29,F,Divorced,10,B
bc1jLs,83,F,Single,53,D
cVFb4I,40,M,Married,16,H
afkXgv,36,M,Married,17,B
d4XtnQ,22,F,Married,4,D
sAqja2,49,F,Single,21,A
ea3eEy,53,M,Married,22,B
AHTaXS,39,F,Single,14,B
nHkXOf,73,F,Married,49,F
UhgLvi,26,M,Married,7,D
BFtUuQ,26,M,Married,6,H
UOu2fr,87,M,Widowed,64,D
1cdEXF,46,F,Married,18,A
dxuRVo,29,F,Married,11,B
YRxQYL,37,M,Single,12,H
PzREl2,31,F,Single,7,C
mlecSl,23,M,Single,5,A
3WBhtw,23,F,Single,2,A
zpcMnO,29,F,Single,10,C
pRgY2o,36,F,Married,17,C
ZuX4Cd,24,F,Single,5,H
f0OnZm,55,F,Single,11,D
JKtQwT,23,M,Single,6,C
hqNXgi,22,M,Single,5,F
nvAzI2,33,F,Single,15,C
pWePOV,67,F,Married,37,D
vQNljw,59,M,Married,31,H
GBzSGb,48,F,Married,18,H
ejEMHo,73,F,Married,42,A
4Wajdf,69,M,Married,44,H
CbqF0T,29,M,Single,12,C
hSfS1s,46,M,Widowed,23,E
dacVZL,53,F,Married,19,D
EuDCl4,46,F,Single,18,B
C43ZI3,43,M,Single,15,C
3ZmoNO,40,F,Divorced,15,D
OqCyIV,23,F,Single,5,G
WG4LtH,60,F,Married,41,E
PxbeJ3,30,M,Single,13,B
YJa3KY,59,M,Widowed,26,A
x0wRzd,25,M,Married,7,A
uytOus,37,M,Divorced,16,F
XoWoZV,34,F,Married,17,A
LMxRiA,44,F,Married,24,A
qbk3zZ,49,F,Married,25,H
aQElNX,85,M,Married,60,E
rsGmc2,81,M,Single,63,G
QgVotj,23,M,Single,6,E
JDYRWx,36,M,Widowed,12,F
bVPjht,55,M,Divorced,38,C
zRQtz2,64,M,Divorced,39,E
UXkiRu,60,M,Married,26,B
FnYBFX,35,M,Married,19,B
tNGOOh,37,M,Divorced,9,L
fCNn4J,39,F,Divorced,22,J
cndjsH,30,F,Single,10,C
IovDed,33,F,Single,14,D
IlUKNP,40,F,Widowed,16,A
ysfKqf,28,F,Widowed,8,E
F1tmqG,31,M,Married,11,A
RJVPsO,38,F,Married,9,A
YpEPfQ,28,F,Married,11,A
JePT3u,45,F,Single,27,A
aRPsqf,63,F,Married,46,E
oWdwoV,38,F,Divorced,12,D
0XfULX,40,NA,Married,21,E
dlgYjO,81,M,Single,61,F
nIxeuw,40,M,Divorced,7,A
urXknn,50,M,Married,21,A
VSkcOY,32,M,Single,12,C
wG2tbh,43,F,Single,12,E
3G3nwk,49,F,Married,25,D
J0B3rZ,47,F,Married,27,E
qhvGrv,54,F,Single,32,F
cZqYgG,36,F,Single,16,E
blGqYh,49,M,Single,27,E
Vs0oHD,52,M,Married,25,C
BytRnh,43,M,Married,9,F
XBup4Q,49,M,Married,13,B
3kLdJd,36,M,Single,13,D
aNrUXX,42,F,Married,10,G
ORxHYu,41,M,Married,20,G
vyA2pr,25,M,Single,7,C
kxOTGP,24,M,Married,7,A
elkbUx,32,M,Single,13,A
1JjlLA,48,F,Single,19,F
tJ410m,46,F,Married,24,C
G1Twue,20,F,Single,3,C
aYut4C,29,M,Married,7,E
eXbSrW,25,F,Single,7,D
CSdQZG,38,M,Married,16,A
iKwMo1,32,M,Single,13,A
edlGZs,24,F,Single,4,C
Euvo0o,74,M,Divorced,52,D
utgBTp,31,F,Married,6,C
cpL10a,57,M,Divorced,33,G
rRhjwB,43,M,Single,20,H
YJuoC2,28,F,Single,6,B
wnCYuk,37,M,Married,11,F
xDEmXV,63,F,Single,41,I
x3KfDB,56,M,Married,38,C
ISsQsO,61,M,Married,30,E
tDYQZ2,20,F,Single,2,A
J3kQpG,31,F,Married,12,E
SXuNxP,39,F,Married,19,B
qMUHPA,83,F,Married,59,A
ZWGPlv,55,M,Married,27,E
Qzehph,52,M,Single,27,E
nyqSIy,34,F,Single,17,D
C0yBEM,41,M,Single,17,C
fydHAG,25,M,Married,6,B
qHTI0D,48,M,Married,18,A
AFGHXc,29,F,Married,11,D
VqhGyG,27,F,Married,8,C
Te3bCw,42,F,Divorced,24,B
AkOFyP,26,F,Married,7,G
xXSd31,40,F,Divorced,16,A
1QdAuu,32,M,Married,14,C
YDMj4F,51,M,Widowed,23,C
HiFfTz,46,F,Married,22,A
4ok1Im,20,F,Single,4,E
sHPTkI,18,F,Single,2,B
RBjnpp,30,M,Married,11,D
ohupQh,43,M,Married,20,A
qzkmRc,43,M,Single,20,J
hthqHD,44,M,Married,27,F
LorTjc,40,M,Single,13,C
JqWumk,47,M,Married,22,G
2R2jA1,64,M,Widowed,36,C
hJaRlz,41,F,Married,18,A
wuZFac,58,M,Married,32,A
LUDf44,52,M,Married,26,G
jdloVE,24,F,Single,6,F
rHyqCt,72,M,Married,32,A
W1OHI1,37,M,Single,19,B
T2RQlc,63,F,Married,33,C
3qYgeV,70,F,Married,51,H
zphBJF,27,M,Single,9,D
popSe0,50,M,Married,23,C
hoAYIK,29,M,Single,11,B
JjbtIv,35,F,Married,14,H
UtlTd2,56,M,Married,23,D
MjRFIa,79,F,Divorced,53,F
fGs2yb,56,F,Married,33,H
sLDnfE,51,M,Married,22,G
JhVxgy,22,F,Single,4,K
veNhJl,71,F,Divorced,39,A
SCbrU1,41,M,Single,23,J
anuf34,32,M,Married,13,G
1hHlVt,51,F,Married,28,A
GRV1kq,27,M,Married,5,A
kYvduk,62,M,Married,37,A
YB3awl,32,F,Single,12,I
Hi3Qfh,54,F,Married,25,C
CKNSIX,60,M,Married,36,A
yCbPKN,58,f,Married,33,E
QRdZAB,32,M,Married,13,F
adymrg,38,M,Divorced,16,A
CR2GYM,45,M,Single,11,E
RRSVJy,43,F,Married,25,D
eNImRR,42,M,Married,21,D
IrLaQb,53,F,Married,30,G
Afhjwn,46,F,Married,23,C
vKNCIH,76,F,Married,46,H
sR3cxF,37,M,Divorced,18,A
ka3gfi,58,M,Married,28,F
PTnuOq,65,F,Widowed,43,D
yo2VSi,61,M,Married,31,H
iQYPwn,26,F,Married,8,A
MjaYPR,36,F,Widowed,14,D
IRFNtK,54,F,Married,34,H
yXbGKN,44,F,Married,22,F
tQNDIM,41,F,Single,22,A
IAYZP2,40,M,Married,15,F
ttjpz0,32,F,Married,8,A
Z4hDYG,46,F,Married,22,H
dGxOSV,36,M,Single,19,C
AWRHyY,50,F,Separated,33,C
KCvNTD,34,M,Married,16,A
VuU0JB,58,F,Married,32,E
kjvWjv,29,M,Single,9,I
3GlOXt,41,M,Widowed,23,H
OQsvm2,34,F,Divorced,16,E
KpsMO0,31,F,Married,10,A
sk0wGU,36,F,Separated,15,A
T3aiq1,39,M,Married,6,A
EnrRuo,43,M,Widowed,19,K
4UUTid,77,M,Married,49,B
KiKlRx,57,F,Single,21,D
CjkJIQ,34,F,Single,17,A
SSktKH,45,M,Married,15,D
wJCyYW,28,M,Single,9,D
J4dsRk,34,M,Married,13,A
UAT1qf,76,F,Divorced,53,A
WxEtBO,28,M,Single,7,B
ivoI21,27,f,Singlr,9,B
VwuY4W,50,M,Married,26,B
1ApBz1,84,M,Single,59,E
MVlgog,42,F,Married,20,E
T4Mggi,47,F,Divorced,24,E
3AjRBJ,49,F,Married,19,A
NZtEZy,47,F,Divorced,14,F
QZxieO,39,F,Married,16,B
oOBDtp,33,F,Single,8,A
BBvNVe,49,M,Single,24,F
wRTMsS,31,F,Single,9,C
AtHSYO,33,F,Single,14,E
JIwHPH,26,F,Single,8,E
oRvURg,38,M,Married,13,A
fFEWia,41,F,Single,18,E
AXCBYj,41,F,Single,8,I
ywIRH3,38,F,Single,15,D
DPCYtP,28,f,Singlr,10,F
L0LBjJ,53,M,Single,36,A
UOcRHx,33,F,Married,16,D
4t4PcP,30,M,Divorced,10,B
dLcLNj,49,F,Married,18,G
N1UQvI,51,M,Married,29,B
zx4GzD,52,M,Married,31,C
eHMnue,36,F,Single,18,A
PRizQy,49,F,Married,24,F
JhUaGe,47,F,Widowed,19,C
KVQ1o2,26,M,Married,6,J
dDYcgK,46,F,Married,24,E
4SAbMN,69,M,Single,49,I
arMEjJ,50,M,Divorced,27,F
e1dqhk,27,F,Single,8,G
NMGbSw,56,F,Married,35,I
Yizhti,70,F,Separated,47,F
rbRHGO,54,F,Divorced,31,D
I4HiYT,43,M,Single,18,J
tnIF2c,54,F,Married,35,D
mistmz,36,F,Single,14,F
PYUz4M,39,F,Single,12,H
jYtFDV,25,F,Divorced,7,E
mviRHT,26,f,NA,7,A
VKVnJB,26,M,Single,7,B
dnxlww,52,F,Married,30,F
E0SnoF,36,F,Divorced,18,C
dTAvUw,53,F,Widowed,28,C
K1Q1cP,52,M,Single,25,E
NNNryh,40,F,Single,20,C
T1ToFG,34,F,Single,12,E
iLyd1d,45,M,Married,12,F
VtnXzx,28,F,Single,9,H
AYniuc,79,F,Divorced,60,K
mv3lF0,47,M,Married,27,D
jCzKmr,65,F,Married,41,D
hgeXOp,47,M,Married,21,B
vzwMZW,40,F,Divorced,15,D
NwBuwk,33,M,Single,13,J
lwFWjZ,23,M,Single,5,D
KaZUge,43,F,Single,21,F
kSIESq,52,F,Single,27,E
NXJORx,59,M,Married,33,D
wyKURK,55,M,Married,28,A
DXn0MH,69,F,Single,47,B
EE3sZS,22,F,Single,4,D
gcFMhT,42,F,Divorced,17,L
vNhxCo,57,M,Married,38,F
sZxka0,47,M,Single,12,C
LKsZzV,28,M,Married,11,F
uGFMDE,65,M,Married,41,E
IErUMx,49,F,Married,23,B
UffvTA,82,F,Married,56,A
31RJCq,61,M,Single,31,J
QsuMCP,32,F,Married,12,A
pVSASU,59,F,Widowed,36,H
3bMf3a,48,M,Single,29,D
ZjszZi,30,F,Married,10,F
NbPC12,19,F,Single,2,E
nR3knS,39,M,Married,18,G
fJDf0C,23,M,Single,4,A
kngvtq,27,F,Married,9,A
TcdqkP,25,F,Married,9,E
NTpqCc,64,F,Widowed,43,C
eDcaAr,31,M,Divorced,10,A
4EclBN,50,F,Divorced,21,A
pzFTMR,24,F,Single,6,A
qBywDs,27,m,Singlr,10,A
QKqkaY,52,F,Married,27,B
VxTaEb,40,M,Married,22,J
VQxAWZ,34,F,Widowed,14,B
OUgYfG,35,M,Divorced,13,D
GXBvqk,48,M,Married,29,D
XMtjxc,48,F,Married,19,H
0e0p2B,25,F,Single,7,A
C3YUhT,48,M,Married,27,I
QHw3Qq,49,F,Widowed,24,H
xmpSEu,39,F,Married,15,K
JUAxBc,60,F,Single,33,A
xeJDhL,39,M,Single,7,E
HldP3a,36,F,Single,18,A
XtSjAv,26,M,Married,6,A
QhiKWN,35,f,Divorce,17,A
lJqmda,42,M,Married,10,B
fVRyXO,75,M,Divorced,56,B
21pkFN,89,M,Married,61,F
gaCdul,52,M,Married,22,E
noQdxw,35,M,Married,15,E
XDywK2,64,M,Married,35,A
pujHtw,36,M,Married,17,C
q3NPtp,62,F,Married,31,H
f0VOFl,34,M,Single,10,A
yaPBb2,31,M,Divorced,15,A
0zHvSc,24,F,Single,5,G
0ty2Z4,41,F,Divorced,14,H
iPQlPQ,22,M,Single,5,D
2BX1xE,44,M,Widowed,15,I
YuNVvk,46,M,Divorced,28,C
kOFVP2,38,F,Married,16,I
j4ONam,57,F,Married,22,H
HEhAuu,61,F,Married,33,A
ax1yEv,26,M,Single,9,E
GqUnN2,38,F,Divorced,15,I
VsHWi4,59,M,Married,31,B
3WxR1v,55,F,Married,38,D
giZHqY,48,F,Divorced,29,G
gM2yKu,52,M,Divorced,20,D
eeianH,43,M,Divorced,23,B
U1TtUD,51,M,Single,20,D
g4eJlb,25,F,Single,8,G
KVfV0h,29,F,Married,3,G
fSmwlA,25,M,Married,7,A
q2yOQo,82,M,Single,61,F
NxrcrL,38,M,Single,10,C
0ycDTD,45,F,Married,21,B
GdiVT4,65,F,Married,28,A
KnDxoj,25,F,Single,6,C
a0ODzn,22,F,Single,3,D
Xjoa2N,53,F,Divorced,29,I
dbKujO,24,F,Single,7,I
eIF3si,53,F,Married,30,H
ewj0TQ,46,F,Single,18,J
tyJHCn,67,F,Married,48,I
RQabFB,74,M,Married,42,C
DngxO4,36,M,Married,10,H
eydvq0,63,F,Married,44,C
ePm4qA,41,M,Married,16,B
LHLItS,70,M,Married,44,C
FhuVig,50,F,Married,30,H
wJgXWG,84,F,Divorced,58,H
FsHZ4Z,50,F,Married,14,A
gXSxY1,33,M,Single,10,D
hWQAix,82,m,Married,57,A
qWS4QI,30,M,Single,9,D
3JZVp2,63,M,Married,36,C
sV2YaB,77,M,Married,55,G
TKbP3Z,25,F,Married,5,E
YPoVY0,46,F,Married,15,G
PNsxRJ,36,M,Married,13,B
bxETcB,38,M,Divorced,15,C
3znlgw,63,F,Married,39,C
efiGyY,37,M,Single,19,F
YEwrZc,61,F,Divorced,38,G
hnDwgo,37,M,Married,20,D
twoUO0,44,F,Married,25,C
v2CH3M,42,M,Single,23,B
pYTnp4,32,M,Single,13,A
xkNhqw,22,M,Married,5,H
4DaBDQ,45,F,Widowed,22,D
cadw1w,32,M,Married,14,D
Khcqqy,43,F,Married,20,E
aPtJPg,29,M,Married,10,I
4IiHuO,58,F,Widowed,38,C
cubuLH,44,M,Single,23,A
fkfDmQ,57,F,Married,38,A
2baFJO,20,F,Single,2,F
QglP1Q,40,M,Single,19,C
NyVabF,61,M,Married,37,E
v2Vsac,52,M,Married,25,E
t2DeVs,34,M,Single,14,B
pqaNgS,27,F,Single,10,D
tdwTaq,41,F,Single,7,G
EQnH1y,32,M,Married,6,B
BaJOQz,21,M,Married,2,A
QgoqGo,33,F,Single,5,A
ECEQMs,59,F,Married,27,D
WORwyx,91,F,Married,70,J
O2TneA,24,F,Single,4,A
KRFxaL,22,M,Single,4,E
1anDrn,62,F,Widowed,34,C
RAwJDg,35,F,Married,15,B
0FjqHs,29,F,Single,11,A
aQBSvp,56,M,Married,33,A
q1pU2n,52,M,Married,26,F
TCpsNy,38,M,Married,19,B
KGPToh,73,M,Divorced,46,D
dr4Nhb,47,M,Married,26,G
KPvDAt,19,M,Single,3,G
pataUL,19,M,Single,2,A
qlHsWa,34,F,Single,16,G
vpvoOM,87,F,Single,51,H
lPPxyY,35,M,Married,8,B
vGDbGB,50,M,Divorced,26,D
HS2voh,52,F,Divorced,24,F
yYUmCg,28,F,Married,10,A
wKRfVz,47,F,Married,28,C
EydtKK,47,M,Divorced,23,B
1UJA02,26,NA,Single,6,A
vYy0Us,50,F,Divorced,24,A
ni2jXL,44,M,Married,16,C
yFraje,83,F,Divorced,56,C
LqMeAo,58,M,Divorced,37,A
TgCr0g,66,F,Divorced,29,B
Zyf0RH,59,F,Married,37,D
cyjrJm,61,M,Married,40,D
ZbpHdp,25,F,Single,3,G
pyrsST,53,F,Married,37,G
xahxTS,52,F,Divorced,24,J
dJZyRx,54,M,Widowed,22,A
1MfBMU,40,M,Married,18,J
NRxVzV,35,f,Married,NA,G
tCNYRe,35,F,Single,12,A
WFYeId,40,M,Widowed,20,C
HRaaGF,58,M,Married,23,B
a4cvay,86,M,Single,69,L
n3ePZv,43,F,Single,24,A
B0HbZl,23,F,Married,4,H
HWkdWN,55,f,Divorce,29,I
yIx4NG,44,M,Single,17,B
KsowaH,80,F,Widowed,63,F
4L1PcA,23,M,Single,3,G
je4H2R,31,M,Single,14,B
uiX0UF,19,F,Single,2,E
xRRC1m,33,F,Married,11,H
H3gUtW,56,M,Married,28,I
MrRZ2Q,43,F,Married,19,L
pRIv3T,38,F,Divorced,15,H
CFbowd,36,M,Widowed,18,A
buONYo,55,F,Single,32,A
PPN4fG,41,F,Single,15,F
EtHYci,22,M,Single,5,A
tFJxaA,32,F,Single,12,J
UFmfFE,54,M,Single,32,B
poVLew,62,M,Married,38,B
q4yy1B,26,F,Single,5,C
cUsrtt,31,F,Divorced,11,B
vQxTKn,34,F,Single,12,C
QcnvQ3,48,F,Married,20,A
O1j3Zh,33,F,Married,8,C
GCHFJp,23,F,Single,6,B
DZuGVc,53,M,Divorced,31,C
kSnIOA,67,M,Divorced,48,F
gtCmDH,56,M,Married,27,F
RplvzL,36,F,Single,15,E
WZl1wk,25,M,Single,6,A
gVZINk,47,M,Married,27,G
HctAOb,20,F,Single,3,E
YDwror,45,F,Single,27,A
r4YCHM,44,M,Divorced,20,I
babRiM,52,F,Married,32,B
lBIAHj,43,F,Married,13,G
ZBAuUi,33,F,Married,16,D
buxE2m,24,M,Married,6,G
VAz0Po,41,M,Single,24,C
VTIHaN,21,M,Single,4,F
tR0AnN,67,M,Married,28,E
vPJUQf,32,M,Single,13,F
DeMhtJ,40,F,Married,22,C
gHhQIA,55,F,Married,37,B
24Yvu4,27,F,Married,7,F
z4FoUJ,25,F,Single,6,B
DlWBAK,51,F,Divorced,26,B
KfeNxK,40,F,Widowed,21,A
kc2TWi,34,M,Single,14,G
JFEwdf,29,F,Divorced,10,B
ATDaCA,71,F,Married,52,A
HPxQDh,33,F,Single,15,B
aS2MPL,73,F,Single,36,G
xbTTHB,72,M,Married,41,H
YUwFl4,75,M,Married,47,A
kSuggx,33,F,Single,14,A
PL1tzG,31,M,Single,13,C
dbnSYZ,69,F,Married,46,B
1afrnI,61,M,Married,33,A
udW0hE,62,M,Married,35,A
rNU2Tf,53,M,Single,31,G
rgGrxa,25,M,Married,7,G
1UBGHb,34,m,Singlr,13,G
qL3CDv,41,F,Married,24,H
xCMSqK,51,F,Married,25,K
